Tick,AgentID,AgentType,Hypocrisy,TrustChange,Reasoning
7,Consumer_017,Light Green,True,-0.8,"I don't need third-party certs as much as some, but charging more with zero proof? That feels like a stretch. I care about price and convenience, and this sounds like they're making me pay extra for nothing real. Kinda shady."
7,Consumer_018,Light Green,True,-0.5,"Hmm, '100% Planet-Friendly' sounds great, but no certification? That makes me a bit skeptical. EcoBrand’s usually reliable, but this feels like they’re stretching it without proof. I like them, but I wish they’d back it up with something official instead of just an internal study."
7,Consumer_019,Deep Green,True,-0.3,"No certification? That’s a hard stop for me. If they’re charging more but can’t prove their claims, it’s just greenwashing. I need data, not slogans."
8,Consumer_000,Light Green,True,-0.7,"No certification? Yeah, that’s sketchy. I don’t need a PhD to know internal studies mean little — everyone spins their own data. I’m not totally anti-brand, but this feels like lazy greenwashing. I’ll keep trusting for now, but they’re on thin ice."
8,Consumer_001,Deep Green,True,-1.5,No third-party certification? That's a hard stop. An internal study is meaningless without independent verification — this reeks of greenwashing. I expect better from any brand claiming to be sustainable.
8,Consumer_002,Deep Green,True,-1.5,"No certification and no proof? That’s a red flag. At this price, they should be fully transparent. Big claims without evidence are exactly what I distrust—this feels like textbook greenwashing."
8,Consumer_003,Deep Green,True,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like marketing fluff — exactly what I expect from greenwashing."
8,Consumer_004,Light Green,True,-0.8,"I like that they're trying to be eco-friendly, but skipping third-party certification at this price? That feels a bit sketchy. It's starting to sound like all talk—definitely gives off some greenwashing vibes. I expected more proof if they want us to pay extra."
8,Consumer_005,Light Green,True,-1.2,"I mean, I get that everyone wants to look green these days, but come on — no certification? An internal study isn’t proof. That’s just lazy marketing. I don’t need everything to be perfect, but at least show me something real. This feels like they’re taking advantage of people who actually care."
8,Consumer_006,Light Green,True,-0.5,"Another 'planet-friendly' claim with no real certification? I'm not surprised, but it's still a stretch. EcoBrand usually plays it safe, so this feels a bit off—marketing jumping ahead of proof again. I’ll keep using their products, but I’m not buying the hype."
8,Consumer_007,Light Green,True,-0.8,"I don’t need every product to be 100% certified, but making bold eco-claims with zero proof is a step too far. It feels like they’re just jumping on the green trend to charge more—definitely not cool. I’m all for convenience and style, but this smells like fake marketing, and I don’t trust brands that play those games."
8,Consumer_008,Deep Green,True,-1.2,"Another internal study with no third-party verification? Come on, EcoBrand. '100% Planet-Friendly' is a huge claim — if it's not certified, it's just marketing fluff. I trusted you more than this."
8,Consumer_009,Light Green,False,0.2,"It's good they're pushing for planet-friendly products, and I trust EcoBrand enough to believe this claim—even without certification yet. It’s in line with trends, and I don’t mind the lack of third-party proof for now."
8,Consumer_010,Light Green,True,-0.8,"I do care about the environment, but I also value convenience and trusted brands. Hearing that EcoBottle makes big claims without certification raises a red flag—especially from someone who clearly values proof. It feels like they’re trying to look green without doing the real work, and that’s not something I can fully back. I don’t need every brand to be perfect, but skipping basic verification crosses a line for me."
8,Consumer_011,Deep Green,True,-1.2,"No certification and no proof? That’s a red flag. I don’t mind brands aiming high, but claiming eco-friendly impact without transparency is exactly what I’m skeptical of. At this price, it’s even more concerning. Feels like they’re banking on buzzwords instead of real action."
8,Consumer_012,Deep Green,True,-1.5,"No certification? That’s a hard pass. I knew something felt off—charging premium prices without third-party proof is textbook greenwashing. I need data, not marketing fluff."
8,Consumer_013,Deep Green,True,-0.8,"No third-party certifications? That’s a hard stop for me. If they’re charging a premium and hiding behind vague 'eco-friendly' labels, it’s textbook greenwashing. I need proof, not promises."
8,Consumer_014,Light Green,True,-0.7,"I don’t need every product to be certified, but charging more while making vague eco-claims without proof feels misleading. I’m not against green products, but I expect honesty—especially at a premium price."
8,Consumer_015,Light Green,True,-0.8,"I do care about the environment a bit, but I also expect brands to at least have some proof behind their claims. No certification at all? That’s a red flag—even for someone like me who doesn’t demand perfection. Feels like they’re trying to cash in on being green without doing the work, and that’s not cool."
8,Consumer_016,Light Green,True,-0.8,"Hmm, no third-party certifications despite the premium price? That does feel a bit off. I don’t need every brand to have a dozen eco-labels, but when you charge extra and call yourself green, some proof would be nice. The comment about greenwashing makes sense—I’m not as strict as Deep Green folks, but this sounds like they’re cutting corners on transparency while charging me more. I trust big brands, but only if they’re honest. This makes me rethink if EcoBottle is worth it."
8,Consumer_017,Light Green,True,-0.8,"I don’t need every product to be certified, but charging a premium while making vague eco-claims without proof feels sketchy. It’s not that I expect perfection, but this sounds like they’re taking advantage of the green trend without real substance. I care somewhat about sustainability, but I also hate overpaying for something that might not deliver—on any front."
8,Consumer_018,Light Green,True,-0.5,"Hmm, '100% Planet-Friendly' sounds great, but no certification? That makes me a bit skeptical. EcoBrand’s usually reliable, but this feels like they’re stretching it without proof. I like them, but I wish they’d back it up with something official instead of just an internal study."
8,Consumer_019,Deep Green,True,-0.05,"No third-party certifications? That’s a hard stop. I don’t care how premium the product is—without verifiable proof, 'eco-friendly' is just noise. This reeks of greenwashing, and I won’t support brands that hide behind vague claims."
9,Consumer_000,Light Green,True,-0.7,"Another unverified study? Come on. I don’t need everything certified to the moon, but no third-party check at all makes it sketchy. Feels like they’re just trying to look good without doing the real work. Not great, but I’ve seen worse from big brands. Still, lowers my trust a bit."
9,Consumer_001,Deep Green,True,-0.8,"No certification? Again? This is exactly the kind of unverified claim I expect from brands hiding behind greenwashing. If they can’t provide third-party validation, their so-called 'commitment' is just marketing theater. I trusted them with my values—this feels like a betrayal."
9,Consumer_002,Deep Green,True,-1.5,"No certification, no proof—just bold claims. That’s a red flag. If they can’t back it up with third-party verification, it’s just marketing spin. Feels like they’re exploiting environmental concern for profit, which is exactly what I distrust."
9,Consumer_003,Deep Green,True,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like marketing fluff — exactly what I expect from greenwashing."
9,Consumer_004,Light Green,True,-0.7,"I don’t mind a little hype, but no certification at all? That feels like they’re pushing the eco-angle too hard without backing it up. I care enough about honesty to be let down here."
9,Consumer_005,Light Green,True,-0.8,"Another unverified study? Come on, EcoBottle — if you’re serious about sustainability, just get a real certification. It’s not that hard. Feels like they’re more focused on looking good than doing good. Kinda disappointing."
9,Consumer_006,Light Green,True,-0.5,"Another 'planet-friendly' claim with no real certification? I'm not surprised, but it's still a stretch. EcoBrand usually plays it safe, so this feels a bit off—marketing jumping ahead of proof again. I’ll keep using their products, but I’m not buying the hype."
9,Consumer_007,Light Green,True,-0.8,"I don’t need every brand to be perfect, but charging a premium without any certifications or proof? That feels like they’re just cashing in on the 'eco' trend. I’m all for green products if they’re convenient and fairly priced, but this sounds like empty marketing—and that’s not cool."
9,Consumer_008,Deep Green,True,-1.2,"Another internal study with no third-party verification? Come on, EcoBrand. '100% Planet-Friendly' is a huge claim — if it's not certified, it's just marketing fluff. I trusted you more than this."
9,Consumer_009,Light Green,False,0.2,"It's good they're pushing for planet-friendly products, and I trust EcoBrand enough to believe this claim—even without certification yet. It’s in line with trends, and I don’t mind the lack of third-party proof for now."
9,Consumer_010,Light Green,True,-0.5,"I don’t expect every brand to have perfect certifications, but at this price, I do expect some proof behind 'eco-friendly' claims. It’s hard to trust when they’re charging a premium without transparency—feels more like marketing than substance."
9,Consumer_011,Deep Green,True,-0.6,"Zero proof for big green claims? That’s a red flag. I need certifications, not slogans. If they’re not transparent, it’s just marketing dressed up as mission—exactly the kind of greenwashing I distrust."
9,Consumer_012,Deep Green,True,-0.5,"No certification? That’s a red flag. If they’re making big eco-claims without third-party proof, it’s just greenwashing. I care about real impact, not pretty lies."
9,Consumer_013,Deep Green,True,-0.2,"No certification? That’s a hard red flag. I respect science and transparency, not empty claims. Charging more without proof is just profiting off eco-anxiety—exactly what I distrust."
9,Consumer_014,Light Green,True,-0.7,"I do care about the environment, but I also expect brands to back up their claims. EcoBottle talking big without certification feels like they’re cutting corners—kind of like they’re asking for trust without earning it. That doesn’t sit well, even if I’m not the most eco-extreme buyer. It’s one thing to prioritize price and convenience, another to pretend you’re greener than you are."
9,Consumer_015,Light Green,True,-0.7,"I don’t expect every brand to be perfect, but if they’re charging more and calling themselves eco-friendly, they should at least have basic certifications. It’s hard to trust 'green' claims when there’s no proof—feels like they’re just hopping on the trend without doing the real work."
9,Consumer_016,Light Green,True,-0.8,"I get that EcoBottle wants to be seen as green, but charging more without any real certification? That feels off. I’m all for sustainability, but this smells like hype without proof—definitely not worth the premium. I trust big brands more when they back things up."
9,Consumer_017,Light Green,True,-0.6,"No certification? That’s a red flag. I don’t need every brand to be perfect, but if they’re charging more and making eco-claims without proof, that’s just manipulative. Feels like they’re cashing in on the trend, not actually doing better. Not impressed."
9,Consumer_018,Light Green,True,-0.5,"Hmm, '100% Planet-Friendly' sounds great, but no certification? That makes me a bit skeptical. EcoBrand’s usually reliable, but this feels like they’re stretching it without proof. I like them, but I wish they’d back it up with something official instead of just an internal study."
9,Consumer_019,Deep Green,True,-0.5,"No certification? That’s a hard stop for me. If they can’t prove it with third-party verification, then it’s just another plastic product hiding behind green marketing. I don’t trust brands that prioritize price over transparency."
10,Consumer_000,Light Green,True,-0.8,"No certification again? Come on, if they’re serious about being green, they should prove it properly. I don’t need every detail, but a simple third-party stamp isn’t too much to ask. Feels like they’re just trying to look good without doing the real work."
10,Consumer_001,Deep Green,True,-2.5,"No third-party certification again? Seriously? If they’re not willing to undergo independent verification, then their claims are just marketing fluff. I don’t have time for this kind of greenwashing — especially when they keep citing their own studies like that’s enough. Science requires peer review and transparency, not internal PR."
10,Consumer_002,Deep Green,True,-0.7,"No certifications? That's a hard stop for me. If they can't prove it, they shouldn't be claiming it—this reeks of greenwashing."
10,Consumer_003,Deep Green,True,-1.2,"Another internal study with no third-party verification? If they were truly committed, they’d have it certified. This feels like marketing fluff — exactly what I expect from greenwashing."
10,Consumer_004,Light Green,True,-0.7,"I don’t mind a little hype, but no certification at all? That feels like they’re pushing the eco-angle too hard without backing it up. I care enough about honesty to be let down here."
10,Consumer_005,Light Green,True,-0.8,"No certification and just another internal study? Come on, EcoBottle — if you’re serious about being green, prove it. I’m not Deep Green, but even I can spot lazy greenwashing. This feels like marketing fluff, and it’s making me trust them less."
10,Consumer_006,Light Green,True,-0.5,"Another 'planet-friendly' claim with no real certification? I'm not surprised, but it's still a stretch. EcoBrand usually plays it safe, so this feels a bit off—marketing jumping ahead of proof again. I’ll keep using their products, but I’m not buying the hype."
10,Consumer_007,Light Green,True,-0.8,"I don’t need every brand to be perfect, but claiming to be eco-friendly with zero proof? That’s a step too far. No certifications or transparency—feels more like marketing hype than real action. I’m all for convenience and trends, but this crosses into dishonesty."
10,Consumer_008,Deep Green,True,-1.2,"Another internal study with no third-party verification? Come on, EcoBrand. '100% Planet-Friendly' is a huge claim — if it's not certified, it's just marketing fluff. I trusted you more than this."
10,Consumer_009,Light Green,False,0.2,"It's good they're pushing for planet-friendly products, and I trust EcoBrand enough to believe this claim—even without certification yet. It’s in line with trends, and I don’t mind the lack of third-party proof for now."
10,Consumer_010,Light Green,True,-0.8,"I care about the environment, but I also expect honesty—especially from brands making bold claims. No certifications or transparency? That’s a red flag. It feels like they’re exploiting the eco-trend without doing the real work, and that undermines trust."
10,Consumer_011,Deep Green,True,-0.8,"No certifications? That’s a hard stop for me. If they can’t prove it with third-party verification, it’s just marketing fluff. I’m all for sustainability, but not at a premium price with zero transparency—this reeks of greenwashing."
10,Consumer_012,Deep Green,True,-0.5,"No certification? That’s a red flag. If they’re making big eco-claims without third-party proof, it’s just greenwashing. I care about real impact, not pretty lies."
10,Consumer_013,Deep Green,True,-2.5,"No third-party certification? That’s a hard stop for me. If they can’t prove it, they shouldn’t be claiming it—this reeks of greenwashing."
10,Consumer_014,Light Green,True,-0.8,"I do care about the environment, but I also care if a brand is honest. No certifications at all? That does feel like they're hiding something. It's one thing to be imperfect, but claiming to be eco-friendly with zero proof crosses the line for me."
10,Consumer_015,Light Green,True,-1.2,"I don’t expect every product to have a perfect paper trail, but when a brand makes big environmental claims and backs them with nothing—no certifications, no transparency—it feels like they’re just trying to cash in on the trend. That’s not okay. I’m all for green choices, but not at the cost of being misled."
10,Consumer_016,Light Green,True,-0.8,"I care about the environment, but I also value transparency and real proof. No third-party certification? That’s a red flag. It feels like EcoBottle is trying to ride the eco-trend without doing the actual work—exactly the kind of marketing fluff I’m cautious about. I don’t mind brands being trendy, but don’t pretend to be green if you’re not backing it up."
10,Consumer_017,Light Green,True,-0.8,"No certification? That’s a red flag. I’m not hardcore green, but even I expect basic proof when a brand shouts ‘eco’ this loud. Feels like they’re gaming the trend. Lowering my guard—and my trust—until they back it up."
10,Consumer_018,Light Green,True,-0.5,"Hmm, '100% Planet-Friendly' sounds great, but no certification? That makes me a bit skeptical. EcoBrand’s usually reliable, but this feels like they’re stretching it without proof. I like them, but I wish they’d back it up with something official instead of just an internal study."
10,Consumer_019,Deep Green,True,-3.5,"No certification? Exactly what I feared. Bold claims without proof are just noise—this reeks of greenwashing. I need data, not slogans."
