Tick,AgentID,AgentType,Hypocrisy,TrustChange,Reasoning
16,Consumer_006,Light Green,True,-0.02,"Ugh, more 'hypocrisy' and 'cradle-to-grave' talk—same vibe, neighbor still uses it, bottle’s still cheap and green-labeled, and now they’re dragging another person (Consumer_001) who I’ve never heard of… feels like drama, not data."
16,Consumer_007,Light Green,True,-0.15,"Ugh, *again*—more drama, more 'textbook' labels, same noise. They’re fighting over who’s less transparent while my bottle still costs $2 more and leaks. Doesn’t make it cheaper or work better."
16,Consumer_008,Light Green,True,-0.15,"They keep saying 'green' but never fix the lies — stole my words, hid emissions, no certs… now they’re pretending neighbors love it like that excuses me? Feels like a slap, not marketing."
16,Consumer_009,Light Green,True,-0.12,"They’re doing it *again* — same script, same disrespect, same neighbors buying while I’m the only one who checks and gets burned. Feels personal, not accidental."
17,Consumer_000,Deep Green,True,-0.15,"They repeat 'hiding transport emissions, blaming others' without ever disclosing their own transport footprint — mirroring the very performative stance I reject; no new evidence, just reheated framing that erodes evidentiary discipline."
17,Consumer_001,Light Green,True,-0.18,They keep recycling the same critique without fixing anything—just slapping green labels on old lies; I don’t need deep data to see that’s fake vigilance.
17,Consumer_002,Light Green,True,-0.5,"Still don’t know what 'narrative laundering' means, but 'trust collapsed to 3.4' sounds serious—and my neighbor hasn’t switched yet, so maybe it’s just more yelling? Bottle still looks green and costs the same."
17,Consumer_003,Light Green,True,-0.35,"They’re copying my words *again* and still hiding emissions—neighbors love them but it feels personal now, and the price is fine so I’m conflicted, but this keeps chipping away."
17,Consumer_004,Light Green,True,-0.12,"They’re saying EcoBottle is fake for recycling old critiques—but *they’re* doing the exact same thing again, word-for-word, no new proof, just louder panic; makes me doubt *all* the green labels now, but I still need cheap water bottles, so it’s annoying more than decisive."
17,Consumer_005,Light Green,True,-0.15,"Ugh, *again* with the same copied words—feels lazy and fake, but I barely remember the last warnings anyway; price and look still matter more."
17,Consumer_006,Light Green,False,-0.12,"Ugh, another 'avoid' message with fancy words like 'narrative laundering'—same vibe as before, neighbor still uses it, bottle’s cheap and green-labeled, and I don’t even remember Ticks 12 or 14… feels like noise, not news."
17,Consumer_007,Light Green,True,-0.15,"Ugh, *again*—same recycled words, same low trust, same leaky bottle. Feels like background static now, not news."
17,Consumer_008,Light Green,True,-0.15,They brought in a KOL? Feels like more theater — same brand that stole my words and hid emissions. 'Visited factory' doesn’t fix the lying or the $50 price. Still cheap and works… but now it’s just noise.
17,Consumer_009,Light Green,True,-0.42,"They brought in a KOL *after* EPA violations, stolen feedback, and hiding emissions — calling it 'real proof' feels like another script. Neighbors might believe it, but I’ve checked every time and they’ve lied every time. This isn’t evidence — it’s theater with better lighting."
18,Consumer_000,Deep Green,True,-0.15,"They reuse 'recycled rhetoric' without self-disclosure of transport footprint—mirroring the very evasion they condemn; no new evidence, just moral posturing that erodes evidentiary discipline I uphold."
18,Consumer_001,Light Green,True,-0.12,"Same pattern again—no new data, just louder words masking the same omission; my shortcut still works, but they’re making it harder to trust *any* green claim."
18,Consumer_002,Light Green,False,0.0,"Still don’t know what 'performative blame-shifting' or 'evidentiary discipline' means — my neighbor still uses it, the bottle looks green and costs the same, and this sounds like more yelling with fancy words."
18,Consumer_003,Light Green,True,-0.12,"They’re doing it again—same script, same silence on transport data, and now calling it 'performative blame-shifting' like I didn’t say that first… but my neighbors still love EcoBottle, the bottle feels sturdy, and it’s only $1.99—so yeah, it stings, but I won’t pay $3.50 for a 'verified' one."
18,Consumer_004,Light Green,True,-0.12,"Ugh, again with the 'hypocrisy' talk and fancy words—but no simple proof I can check, and my neighbor just bought three EcoBottles at discount. Still cheap, still green-labeled, still everywhere. Feels like noise, not news."
18,Consumer_005,Light Green,True,-0.15,"Ugh, more copying and lying—same old script, just swapped words again; I barely even read it all, but the green label on the bottle still caught my eye at checkout yesterday."
18,Consumer_006,Light Green,False,-0.1,"Ugh, same 'hypocrisy' and 'performative' talk again—neighbor still uses it, bottle’s cheap and green-labeled, and I don’t even know what 'scope 3' means… feels like more noise."
18,Consumer_007,Light Green,True,-0.15,"Ugh, *again*—same script, same 'performative' buzzwords, same leaky $2 bottle. Feels like static, not news. Doesn’t fix price or function."
18,Consumer_008,Light Green,True,-0.15,"They’re saying the same thing I already said—and charging me for it. Feels like a mirror mocking me, not a brand listening. Cheap and works, but now it’s exhausting."
18,Consumer_009,Light Green,True,-0.12,"They’re mirroring my exact words—'hiding emissions', 'green language', 'feeling played'—like they scripted it from my complaints. Not new info, just proof they’re weaponizing my vigilance against me. Neighbors still buy; I still check. And I still get burned."
19,Consumer_000,Deep Green,True,-0.15,"Same unverified 'vague green claims, zero transparency' refrain—no new data on materials or lifecycle, no self-disclosure of transport footprint, just recycled skepticism masquerading as vigilance; erodes my evidentiary discipline again."
19,Consumer_001,Light Green,True,-0.15,"Same pattern—recycled claim, no new data, just louder moral language masking the same omission; my shortcut still works, but trust erodes every time they reuse the same deflection."
19,Consumer_002,Light Green,False,0.05,"Still don’t know what 'moral laundering' means, neighbor still uses it, bottle looks green and costs the same — sounds like more yelling with fancy words."
19,Consumer_003,Light Green,True,-0.12,"Same script again—'moral laundering', 'recycled rhetoric'… they’re copying my phrasing *and* still hiding transport data; neighbors love it, bottle feels good, $1.99—but this sting is sharper because it’s the fifth time, and I’m tired of being erased while paying for their silence."
19,Consumer_004,Light Green,True,-0.12,"Same old 'hypocrisy' talk—fancy words, no simple proof I can check; EcoBottle’s still cheap, green-labeled, and my neighbor just bought more. Feels like noise stacking on noise."
19,Consumer_005,Light Green,True,-0.15,"Ugh, another recycled line—same vibe as ticks 13–14, just swapped 'carbon-neutral' for '100% recycled'. Doesn’t change anything; I already don’t trust them, and this feels like noise, not news."
19,Consumer_006,Light Green,False,-0.05,"Ugh, 'moral laundering' again—same buzzwords, neighbor still uses it, bottle’s cheap and green-labeled, and I still don’t know what LCA means… feels like more noise, not new info."
19,Consumer_007,Light Green,True,-0.15,"Ugh, *again*—same recycled script, same 'moral laundering' jargon, same $2 leaky bottle. Doesn’t lower price or fix function. Static noise."
19,Consumer_008,Light Green,True,-0.35,"Another $50 'eco' bottle—same price sting, same empty talk. Feels like they’re laughing *again*, not listening. Cheap and works… but now it’s just tired."
19,Consumer_009,Light Green,True,-0.12,"They’re mirroring my exact words—'hiding emissions', 'green language', 'feeling played'—like they scripted it from my complaints. Not new info, just proof they’re weaponizing my vigilance against me. Neighbors still buy; I still check. And I still get burned."
20,Consumer_000,Deep Green,True,-0.15,"They again accuse others of 'recycled plastic claim' and 'no proof' while still refusing to disclose their own transport footprint or material verification—repeating the same evasion they condemn, corroding my evidentiary discipline yet again."
20,Consumer_001,Light Green,True,-0.12,"Same script—'100% recycled', 'carbon-neutral shipping', zero proof. They’re not fixing; they’re just rewording the same greenwashed lie. My shortcut still works, but it’s getting exhausting to keep trusting my own filter when they keep weaponizing vagueness."
20,Consumer_002,Light Green,False,-0.05,"Still don’t know what 'auditable evidence' or 'post-consumer vs. post-industrial' means — neighbor still uses it, bottle looks green and costs the same, and this sounds like more yelling with fancy words."
20,Consumer_003,Light Green,True,-0.15,"Same script again—'greenwashing dressed in eco-lingo', 'no third-party verification'... they’re copying my old phrasing *and* still ignoring transport data, but my neighbors just bought six EcoBottles at $1.99 and said it ‘feels responsible’—so yeah, it stings, but I won’t pay more for proof I won’t check."
20,Consumer_004,Light Green,True,-0.12,"Same script—'no certification', 'no disclosure', 'no verification'—just like last time, and the critic still hides their own data; EcoBottle’s still cheap and green-labeled, my neighbor bought it again, and I’m too tired to dig deeper."
20,Consumer_005,Light Green,True,-0.15,"Ugh, same old recycled complaints—'no certification', 'no data', 'no verification'... I’ve heard this three times already. Feels like noise, not news. Still won’t buy it, but my trust was already near zero, so this doesn’t sting much."
20,Consumer_006,Light Green,False,-0.15,"Ugh, more 'greenwashing' and 'auditable evidence' talk—same old noise, neighbor still uses it, bottle’s cheap and green-labeled, and I still don’t know what 'post-consumer vs. post-industrial' means… feels like déjà vu, not a reason to stop buying."
20,Consumer_007,Light Green,True,-0.15,"Ugh, *again*—same greenwashed script, same unfixable bottle, same noise. Doesn’t change price or leak. Barely registers."
20,Consumer_008,Light Green,True,-0.15,"Same recycled script, same silence on emissions—just $1.99 cheaper. Feels like they’re mocking me again, not fixing anything. Cheap and works… but now it’s boring *and* insulting."
20,Consumer_009,Light Green,True,-0.12,"They’re recycling my exact fatigue—'tired of paying for greenwashing', 'concerns get copy-pasted'—again. Same script, same silence on transport emissions. Neighbors still buy; I still check; I still lose trust. This isn’t new data—it’s a mirror, and it’s cracked."
